cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Doublet 0,0	Doublet 0,1	Doublet 0,2	Doublet 0,3	Doublet 0,4	Doublet 0,5	Doublet 1,1	Doublet 1,2	Doublet 1,3	Doublet 1,4	Doublet 1,5	Doublet 2,2	Doublet 2,3	Doublet 2,4	Doublet 2,5	Doublet 3,3	Doublet 3,4	Doublet 3,5	Doublet 4,4	Doublet 4,5	Doublet 5,5
1219	5.37769e-22	1.28134e-05	0.0393106	0.00020301	2.36057e-18	0.841674	3.70657e-24	1.76633e-07	0.00118843	2.7985e-06	6.04866e-10	0.0254454	3.57448e-08	1.36543e-05	3.2153e-08	2.44811e-10	0.000292352	0.00116744	0.000216334	4.67583e-08	0.0499917	2.54709e-07	1.10105e-10	0.0046319	8.80766e-21	1.00114e-06	0.0358476
1220	0.992735	1.67479e-05	5.84491e-05	0.000261124	2.16294e-16	6.53407e-05	0.00684242	2.3087e-07	3.10542e-06	3.59958e-06	5.3575e-08	3.47158e-06	4.67207e-08	3.62565e-08	4.20259e-08	2.16837e-08	4.05314e-08	1.73581e-06	5.65289e-07	8.41358e-09	3.88095e-06	3.27621e-07	9.75241e-09	6.31941e-07	8.07029e-19	9.40561e-09	2.78291e-06
1221	1.96404e-33	9.15549e-16	0.45655	4.04841e-15	1.0663e-28	0.472061	1.35372e-35	1.26208e-17	0.00382575	5.58072e-17	6.62336e-18	0.00395573	2.55405e-18	0.000157494	2.2974e-18	2.68071e-18	0.000162845	0.0135585	0.000696412	8.26522e-05	0.0280383	5.07937e-18	1.20567e-18	0.000720073	3.97854e-31	8.54603e-05	0.0201055
1222	1.98068e-18	1.82925e-07	0.133473	1.83267e-06	2.02471e-16	0.775528	1.36518e-20	2.52161e-09	0.000964862	2.52633e-08	1.12311e-09	0.00560623	5.10294e-10	1.75309e-05	4.59016e-10	4.54562e-10	0.000101861	0.00396383	0.000175637	7.80811e-06	0.0460629	2.29937e-09	2.04442e-10	0.00102052	7.55452e-19	4.53682e-05	0.0330304
1223	4.0111e-15	0.000173973	0.245055	0.00097769	4.32151e-23	0.661723	2.76465e-17	2.39821e-06	0.00384526	1.34774e-05	4.52319e-08	0.0103834	4.85321e-07	0.000124553	4.36553e-07	1.8307e-08	0.000336332	0.00727758	0.000699964	2.34916e-06	0.0393034	1.22667e-06	8.23369e-09	0.00189012	1.61242e-25	6.34345e-06	0.0281833
1224	2.94288e-26	1.99637e-16	0.0120853	2.94512e-15	1.90808e-18	0.887657	2.02838e-28	2.75199e-18	0.000104784	4.05985e-17	1.51246e-18	0.00769627	5.56916e-19	1.29295e-06	5.00953e-19	6.12149e-19	9.4966e-05	0.000358907	1.90741e-05	7.10589e-07	0.0527228	3.69513e-18	2.75318e-19	0.00140097	7.11934e-21	5.21922e-05	0.037806
1225	1.3106e-18	1.56371e-07	0.0335362	7.03289e-08	4.73408e-25	0.844966	9.03329e-21	2.15557e-09	0.000306712	9.69483e-10	1.4303e-08	0.0077278	4.36219e-10	0.000124137	3.92385e-10	5.78894e-09	0.00312772	0.00099595	5.58316e-05	0.000823696	0.0501872	8.82389e-11	2.60361e-09	0.00140671	1.76636e-27	0.0207536	0.0359878
1226	2.83429e-19	6.14361e-07	0.0150953	9.17907e-07	1.25557e-16	0.882175	1.95353e-21	8.46896e-09	0.000120569	1.26533e-08	2.87625e-08	0.00704613	1.71385e-09	1.46897e-05	1.54163e-09	1.16412e-08	0.000858471	0.000448296	2.19476e-05	4.98895e-05	0.0523972	1.15166e-09	5.23572e-09	0.00128263	4.68474e-19	0.00291556	0.0375726
1227	3.81916e-31	3.0031e-05	0.148527	2.6473e-05	1.80833e-16	0.749994	2.63235e-33	4.13976e-07	0.00234363	3.6493e-07	1.17984e-07	0.0118343	8.37756e-08	0.000483955	7.53573e-08	4.77525e-08	0.00244376	0.00441092	0.000426618	0.000137928	0.0445463	3.32146e-08	2.1477e-08	0.00215423	6.74718e-19	0.000696476	0.0319429
1228	7.36502e-27	1.71228e-08	0.0177829	1.86021e-07	8.25037e-22	0.878602	5.07633e-29	2.36037e-10	0.000222139	2.5643e-09	7.33112e-11	0.0109752	4.77663e-11	3.72207e-06	4.29665e-11	2.96717e-11	0.000183897	0.000528113	4.04365e-05	1.15605e-06	0.052185	2.33393e-10	1.33451e-11	0.00199785	3.07834e-24	5.71169e-05	0.0374204
1229	2.92012e-12	0.0151241	0.00505239	0.00680215	0.967031	0.000843814	2.01269e-14	0.000208485	8.34107e-05	9.37675e-05	0.000425996	1.39307e-05	4.21907e-05	3.37593e-05	3.79511e-05	0.000172416	5.63825e-06	0.000150045	1.51835e-05	6.89802e-05	5.01188e-05	8.53438e-06	7.75452e-05	2.53584e-06	0.00360815	1.15206e-05	3.59387e-05
1230	2.52691e-28	7.73748e-06	0.384689	3.42139e-05	2.60167e-21	0.538382	1.74167e-30	1.06661e-07	0.00356245	4.71637e-07	2.97974e-08	0.00498575	2.15848e-08	0.000146655	1.94158e-08	1.20601e-08	0.000205247	0.0114244	0.000648483	4.09703e-05	0.0319775	4.29267e-08	5.42411e-09	0.000907569	9.70724e-24	5.7339e-05	0.0229301
1231	8.16723e-13	8.5966e-08	0.434259	1.36421e-06	2.29458e-08	0.497752	5.62926e-15	1.18504e-09	0.00166785	1.88056e-08	1.58307e-09	0.00191171	2.39814e-10	1.91317e-05	2.15716e-10	6.40725e-10	2.19289e-05	0.0128965	0.000303604	2.55576e-05	0.0295642	1.71162e-09	2.8817e-10	0.000347994	8.56146e-11	2.92944e-05	0.0211997
1232	1.30875e-23	3.14143e-09	0.184544	4.84296e-08	3.33098e-22	0.726531	9.02054e-26	4.33046e-11	0.00157544	6.67601e-10	2.94082e-11	0.00620234	8.76347e-12	1.86023e-05	7.88286e-12	1.19025e-11	7.32356e-05	0.00548054	0.000286781	1.26329e-05	0.0431527	6.07626e-11	5.35325e-12	0.00112903	1.24284e-24	4.97343e-05	0.0309436
1233	2.47353e-24	2.68599e-08	0.011655	4.217e-07	1.31643e-16	0.888716	1.70488e-26	3.70263e-10	9.34929e-05	5.81313e-09	1.10269e-10	0.00712899	7.49294e-11	1.084e-06	6.74e-11	4.46298e-11	8.26568e-05	0.000346128	1.70188e-05	3.22828e-07	0.0527857	5.2909e-10	2.00726e-11	0.00129771	4.9118e-19	2.46162e-05	0.0378511
1234	1.59738e-19	2.34224e-07	0.374252	2.12119e-06	3.29358e-23	0.54364	1.10099e-21	3.22877e-09	0.00521707	2.92405e-08	2.07638e-09	0.00757834	6.534e-10	0.000104864	5.87742e-10	8.40388e-10	0.000152327	0.0111144	0.000949678	6.74371e-05	0.0322898	2.66137e-09	3.7797e-10	0.00137951	1.22889e-25	9.79595e-05	0.0231541
1235	4.06891e-14	2.66471e-05	0.85278	2.349e-05	1.90424e-17	0.0868731	2.8045e-16	3.6733e-07	0.0162169	3.2381e-07	1.29275e-07	0.00165202	7.43359e-08	0.00334876	6.68661e-08	5.23224e-08	0.000341139	0.0253257	0.00295201	0.00117854	0.00515987	2.9472e-08	2.35323e-08	0.000300722	7.10503e-20	0.000120058	0.00369999
1236	9.59678e-50	4.57807e-08	0.175837	7.27163e-07	5.43632e-23	0.734888	6.61457e-52	6.31086e-10	0.00146422	1.00239e-08	3.86639e-10	0.00611953	1.27712e-10	1.67805e-05	1.14878e-10	1.56487e-10	7.01323e-05	0.00522195	0.000266536	1.02807e-05	0.043649	9.12343e-10	7.0381e-11	0.00111396	2.02838e-25	4.2967e-05	0.0312995
1237	3.15923e-18	4.16247e-07	0.240176	2.33923e-06	4.42539e-19	0.672674	2.1775e-20	5.73796e-09	0.00241507	3.22462e-08	5.08687e-09	0.00676399	1.16118e-09	7.82273e-05	1.0445e-09	2.05884e-09	0.000219095	0.0071327	0.000439621	6.93507e-05	0.0399538	2.93493e-09	9.25977e-10	0.00123127	1.65118e-21	0.000194234	0.0286497
1238	2.99429e-26	6.84929e-07	0.497132	3.02864e-06	2.94016e-16	0.431488	2.06381e-28	9.44174e-09	0.00546165	4.17498e-08	2.85804e-09	0.00474046	1.91071e-09	0.000224839	1.71871e-09	1.15675e-09	0.00019515	0.0147637	0.000994199	6.80593e-05	0.0256285	3.79992e-09	5.20257e-10	0.00086292	1.09702e-18	5.90724e-05	0.0183774
1239	8.19845e-20	3.33739e-06	0.389524	2.27805e-05	3.94184e-20	0.537264	5.65078e-22	4.60058e-08	0.00224994	3.14028e-07	1.13731e-07	0.00310331	9.31011e-09	6.0002e-05	8.37457e-09	4.6031e-08	8.27598e-05	0.011568	0.000409564	0.000148331	0.0319111	2.85817e-08	2.07027e-08	0.000564904	1.47076e-22	0.00020459	0.0228825
1240	6.70414e-20	0.00173335	0.154537	0.00152799	1.1513e-18	0.756333	4.62083e-22	2.38942e-05	0.000498567	2.10633e-05	2.53167e-07	0.00244008	4.83542e-06	0.000102953	4.34953e-06	1.02466e-07	0.000503871	0.00458941	9.07557e-05	1.09082e-06	0.0449228	1.91711e-06	4.60847e-08	0.000444174	4.2957e-21	5.33869e-06	0.0322128
1241	5.93877e-14	1.01105e-06	0.387599	5.6819e-06	1.13727e-07	0.536649	4.09329e-16	1.39373e-08	0.00321858	7.83248e-08	1.0294e-08	0.00445627	2.82047e-09	0.000104254	2.53705e-09	4.16636e-09	0.000144345	0.0115108	0.000585886	7.70014e-05	0.0318745	7.12885e-09	1.87385e-09	0.000811187	4.24332e-10	0.000106612	0.0228563
1242	2.69256e-24	1.25071e-07	0.658489	4.12296e-07	1.64309e-18	0.28418	1.85585e-26	1.72411e-09	0.00487789	5.68349e-09	6.83629e-10	0.00210512	3.48904e-10	0.000269358	3.13844e-10	2.7669e-10	0.000116245	0.0195556	0.000887935	0.000106804	0.016879	5.17291e-10	1.24443e-10	0.0003832	6.13064e-21	4.60926e-05	0.0121034
1243	1.08028e-20	6.44542e-05	0.49658	0.000645747	4.29608e-17	0.423377	7.4458e-23	8.885e-07	0.00960293	8.90162e-06	1.21134e-07	0.00818732	1.79804e-07	0.000174479	1.61736e-07	4.90271e-08	0.000148758	0.0147473	0.00174805	2.37875e-05	0.0251467	8.10193e-07	2.20503e-08	0.00149036	1.60294e-19	2.02809e-05	0.018032
1244	4.28436e-15	0.0017647	0.584346	0.00991725	5.24258e-25	0.305303	2.95299e-17	2.43263e-05	0.0266599	0.000136709	1.26492e-05	0.013929	4.92287e-06	0.000863551	4.42819e-06	5.11959e-06	0.00045118	0.0173538	0.00485298	0.000449029	0.0181336	1.24428e-05	2.30257e-06	0.00253554	1.95609e-27	0.000234604	0.0130031
1245	1.56807e-10	1.58122e-05	0.829201	0.000208676	3.08809e-15	0.120124	1.08079e-12	2.17971e-07	0.00988916	2.8766e-06	4.38175e-08	0.00143261	4.41104e-08	0.000136405	3.96779e-08	1.77345e-08	1.97605e-05	0.0246254	0.00180015	2.74206e-05	0.00713483	2.61818e-07	7.97622e-09	0.000260783	1.15222e-17	3.97234e-06	0.00511618
1246	1.86957e-19	2.85333e-10	0.520122	2.58404e-09	4.06097e-18	0.408694	1.2886e-21	3.93331e-12	0.00648541	3.5621e-11	2.26257e-12	0.00509601	7.95976e-13	0.000130358	7.15991e-13	9.15744e-13	0.000102431	0.0154465	0.00118056	7.49865e-05	0.0242746	3.2421e-12	4.11862e-13	0.000927641	1.51521e-20	5.89218e-05	0.0174066
1247	4.76128e-23	7.03804e-07	0.0960472	1.05154e-06	8.55486e-19	0.803411	3.28171e-25	9.70192e-09	0.00125571	1.44955e-08	2.83039e-09	0.0105037	1.96336e-09	0.00015299	1.76607e-09	1.14556e-09	0.00127972	0.00285239	0.00022858	4.46325e-05	0.047719	1.31933e-09	5.15223e-10	0.00191201	3.19196e-21	0.00037334	0.0342179
1248	0.99237	0.000113257	0.000206846	0.000261107	6.08863e-14	0.00017011	0.0068399	1.56125e-06	3.13986e-06	3.59935e-06	9.14526e-07	2.58221e-06	3.15946e-07	2.47918e-07	2.84198e-07	3.70142e-07	2.03887e-07	6.14287e-06	5.71558e-07	1.45222e-07	1.01037e-05	3.276e-07	1.66474e-07	4.70048e-07	2.27176e-16	1.1943e-07	7.24511e-06
1249	2.95017e-14	0.0111807	0.458935	0.0628331	2.98041e-14	0.399694	2.0334e-16	0.000154125	0.00511209	0.000866154	5.30367e-05	0.0044522	3.11901e-05	0.000165587	2.80559e-05	2.14659e-05	0.000144213	0.0136294	0.000930568	5.6981e-05	0.02374	7.88342e-05	9.65443e-06	0.000810446	1.11204e-16	4.96256e-05	0.0170233
1250	1.07378e-21	8.59697e-07	0.512313	1.31434e-05	2.29168e-19	0.418676	7.40101e-24	1.18509e-08	0.00509351	1.81182e-07	3.37488e-09	0.00416255	2.39825e-09	6.06462e-05	2.15725e-09	1.36594e-09	4.95617e-05	0.0152146	0.000927187	1.72707e-05	0.0248675	1.64905e-08	6.14339e-10	0.000757721	8.55062e-22	1.41141e-05	0.0178318
1251	9.43579e-27	7.1657e-06	0.0540912	4.02698e-05	1.84332e-12	0.846308	6.50361e-29	9.8779e-08	0.000451162	5.55118e-07	1.02036e-06	0.00705886	1.99897e-08	1.46137e-05	1.7981e-08	4.12977e-07	0.000228646	0.00160639	8.21263e-05	0.000150956	0.0502669	5.05248e-08	1.85739e-07	0.00128494	6.87772e-15	0.00236185	0.0360449
1252	2.4827e-36	3.18784e-06	0.0128326	1.7915e-05	1.68239e-22	0.894248	1.7112e-38	4.39443e-08	1.4788e-05	2.46958e-07	5.99502e-08	0.00103051	8.89292e-09	4.79002e-07	7.9993e-09	2.4264e-08	3.33796e-05	0.0003811	2.6919e-06	6.5347e-07	0.0531143	2.24772e-08	1.09129e-08	0.000187586	6.27727e-25	4.55375e-05	0.0380868
1253	4.63964e-31	6.19218e-09	0.394004	8.77084e-08	5.83874e-16	0.532978	3.19787e-33	8.5359e-11	0.00245622	1.20906e-09	6.26854e-11	0.00332258	1.72739e-11	3.15659e-05	1.55381e-11	2.5371e-11	4.26999e-05	0.011701	0.000447112	2.31812e-05	0.0316565	1.10044e-10	1.14108e-11	0.000604818	2.17853e-18	3.13577e-05	0.0227
1254	2.71707e-19	3.53135e-08	0.187197	5.47881e-07	1.98846e-20	0.727122	1.87273e-21	4.86796e-10	0.00101249	7.55252e-09	5.11713e-10	0.0039328	9.85119e-11	1.18795e-05	8.86128e-11	2.07109e-10	4.61431e-05	0.00555932	0.000184307	1.24875e-05	0.0431878	6.87404e-10	9.31486e-11	0.000715899	7.41925e-23	4.85049e-05	0.0309687
1255	1.21981e-12	0.000394124	0.444668	0.000588854	2.62387e-14	0.482177	8.40755e-15	5.43299e-06	0.00328814	8.11734e-06	5.39358e-06	0.00356551	1.09946e-06	0.000400614	9.88983e-07	2.18298e-06	0.000434407	0.0132057	0.00059855	0.000397708	0.0286392	7.38811e-07	9.81809e-07	0.00064904	9.7901e-17	0.000431256	0.0205363
1256	1.6181e-22	6.3995e-10	0.274975	5.79555e-09	1.30092e-14	0.636282	1.11527e-24	8.8217e-12	0.00392634	7.98915e-11	1.46771e-12	0.00908541	1.78523e-12	7.89204e-05	1.60584e-12	5.94034e-13	0.000182619	0.00816613	0.000714723	1.31303e-05	0.0377923	7.27144e-12	2.67171e-13	0.00165384	4.85393e-17	3.03831e-05	0.0270998
1257	2.27955e-11	0.00949877	0.751712	0.0313126	5.06703e-09	0.15344	1.57118e-13	0.00013094	0.010217	0.000431643	2.80164e-05	0.0020855	2.64982e-05	0.000564185	2.38355e-05	1.13392e-05	0.000115162	0.0223242	0.00185983	0.000120715	0.00911365	3.92866e-05	5.0999e-06	0.000379629	1.89059e-11	2.46403e-05	0.00653514
1258	3.27407e-15	5.68035e-08	0.302278	6.5861e-07	4.49457e-07	0.617598	2.25665e-17	7.83035e-10	0.00218744	9.07892e-09	1.39783e-09	0.00446925	1.58461e-10	3.43425e-05	1.42538e-10	5.65754e-10	7.01667e-05	0.00897698	0.000398186	6.13066e-05	0.0366825	8.26331e-10	2.54452e-10	0.00081355	1.677e-09	0.000125258	0.026304
1259	4.99329e-12	6.63151e-07	0.321009	4.52656e-06	1.39089e-17	0.599462	3.44162e-14	9.14152e-09	0.00251596	6.23985e-08	6.32208e-09	0.00469839	1.84995e-09	6.70963e-05	1.66406e-09	2.55877e-09	0.000125298	0.00953325	0.000457988	4.64023e-05	0.0356054	5.67929e-09	1.15083e-09	0.000855261	5.18962e-20	8.66531e-05	0.0255316
1260	5.5016e-21	0.0141703	0.0355104	0.00637321	0.775841	0.0928442	3.79197e-23	0.000195338	0.000518522	8.78545e-05	0.0106949	0.00135571	3.95302e-05	0.000209865	3.55579e-05	0.00432863	0.000548705	0.00105458	9.43881e-05	0.0114903	0.00551453	7.9962e-06	0.00194683	0.000246784	0.00289479	0.0300422	0.00395431
1261	5.7631e-16	1.04557e-06	0.410332	1.1359e-05	1.22584e-16	0.517983	3.97221e-18	1.44131e-08	0.00241827	1.56584e-07	1.58209e-08	0.0030527	2.91676e-09	4.05195e-05	2.62366e-09	6.40329e-09	5.11498e-05	0.0121859	0.000440204	4.44772e-05	0.0307659	1.42517e-08	2.87992e-09	0.000555691	4.57379e-19	5.61458e-05	0.0220613
1262	6.64206e-26	1.6085e-06	0.555395	1.4567e-05	1.51584e-17	0.383135	4.57803e-28	2.21732e-08	0.00286646	2.00806e-07	1.43036e-08	0.0019774	4.48714e-09	5.76165e-05	4.03625e-09	5.78918e-09	3.97463e-05	0.016494	0.000521789	3.71675e-05	0.0227565	1.82766e-08	2.60372e-09	0.000359952	5.65583e-20	2.56397e-05	0.016318
1263	9.61191e-18	6.97141e-08	0.115653	1.1093e-06	1.92101e-17	0.792961	6.625e-20	9.61008e-10	0.000748567	1.52917e-08	8.58362e-10	0.00513245	1.94477e-10	8.56352e-06	1.74935e-10	3.4741e-10	5.87146e-05	0.00343464	0.000136264	7.64884e-06	0.0470983	1.39179e-09	1.5625e-10	0.000934274	7.16759e-20	5.24432e-05	0.0337728
1264	2.45386e-27	1.24645e-05	0.217317	4.1089e-05	7.63373e-18	0.699908	1.69132e-29	1.71823e-07	0.000913041	5.66411e-07	9.51257e-08	0.00294061	3.47715e-08	5.04184e-05	3.12774e-08	3.85008e-08	0.000162381	0.00645383	0.000166203	2.7913e-05	0.0415714	5.15527e-08	1.7316e-08	0.000535288	2.84827e-20	8.98987e-05	0.0298096
1265	1.64156e-26	2.88369e-05	0.371159	4.30847e-05	4.87039e-13	0.550456	1.13145e-28	3.97516e-07	0.0033032	5.93922e-07	1.81204e-07	0.00489889	8.04446e-08	0.000402448	7.2361e-08	7.33396e-08	0.000596861	0.0110226	0.000601291	0.000183452	0.0326946	5.40567e-08	3.2985e-08	0.000891759	1.81722e-15	0.000272073	0.0234444
1266	8.47318e-14	0.00151223	0.021206	0.00133307	2.12941e-17	0.862179	5.84013e-16	2.08461e-05	0.000434967	1.83763e-05	2.70475e-09	0.0176846	4.21859e-06	8.98198e-05	3.79467e-06	1.09471e-09	0.00365183	0.000629772	7.91783e-05	1.1654e-08	0.0512096	1.67255e-06	4.92354e-10	0.00321917	7.94519e-20	4.7382e-07	0.0367209
1267	5.88471e-18	0.00450947	0.668656	0.0199401	1.78956e-11	0.250139	4.05603e-20	6.2163e-05	0.00650627	0.000274874	8.69876e-06	0.00243394	1.25798e-05	0.000267842	1.13157e-05	3.5207e-06	0.000100198	0.0198576	0.00118435	3.74805e-05	0.0148571	2.50181e-05	1.58346e-06	0.000443058	6.67712e-14	1.40211e-05	0.0106536
1268	8.59695e-17	6.02793e-07	0.485735	5.45904e-06	2.25395e-12	0.450175	5.92544e-19	8.30949e-09	0.00161728	7.52528e-08	1.3379e-10	0.00149888	1.68158e-09	3.25077e-05	1.5126e-09	5.41495e-11	3.01278e-05	0.0144253	0.000294398	5.23401e-07	0.0267383	6.84924e-09	2.43541e-11	0.000272845	8.40985e-15	4.85082e-07	0.0191733
1269	5.63088e-25	2.27055e-05	0.882725	0.0001276	1.51829e-14	0.069027	3.88108e-27	3.12995e-07	0.0111072	1.75897e-06	2.39049e-07	0.000868553	6.33403e-08	0.000359776	5.69754e-08	9.67517e-08	2.81336e-05	0.026215	0.00202187	0.000274777	0.0040999	1.60095e-07	4.35147e-08	0.000158105	5.66498e-17	2.14869e-05	0.00293992
1270	7.28823e-40	8.18677e-05	0.878714	0.000122317	3.71094e-21	0.045754	5.02341e-42	1.12855e-06	0.0324277	1.68614e-06	2.14196e-08	0.00168849	2.28382e-07	0.00395086	2.05432e-07	8.66928e-09	0.000205718	0.0260958	0.00590291	7.49865e-05	0.00271758	1.53466e-07	3.89906e-09	0.00030736	1.38461e-23	3.90449e-06	0.0019487
1271	3.26422e-06	0.908107	0.0177836	0.0265256	4.27577e-07	0.00541292	2.24986e-08	0.0125182	0.000306913	0.000365656	0.0114162	9.34174e-05	0.00253329	0.00191265	0.00227873	0.00462057	0.000582168	0.000528133	5.58683e-05	0.00174428	0.000321503	3.32807e-05	0.00207813	1.7005e-05	1.59536e-09	0.000530919	0.000230541
1272	1.80572e-21	1.50973e-06	0.475368	1.33086e-06	6.48887e-07	0.451756	1.24459e-23	2.08116e-08	0.00383685	1.83459e-08	3.08642e-08	0.00364627	4.2116e-09	0.000792302	3.78839e-09	1.24919e-08	0.000752948	0.0141174	0.000698433	0.00117501	0.0268323	1.66978e-09	5.6183e-09	0.000663741	2.4211e-09	0.00111664	0.0192406
1273	0.99024	0.00133956	0.000469511	0.000602476	6.11113e-19	0.000405962	0.00682522	1.84658e-05	9.14929e-06	8.30512e-06	3.64645e-08	7.91091e-06	3.73689e-06	3.70305e-06	3.36138e-06	1.47585e-08	3.20183e-06	1.39434e-05	1.66547e-06	7.31243e-09	2.41123e-05	7.55902e-07	6.63774e-09	1.44004e-06	2.28016e-21	6.32267e-09	1.72902e-05
1274	1.13945e-20	0.00520267	0.928687	0.00233994	1.46268e-12	0.00297459	7.85363e-23	7.17187e-05	0.0202497	3.2256e-05	4.67579e-06	6.48597e-05	1.45136e-05	0.00819577	1.30552e-05	1.89246e-06	2.62511e-05	0.0275799	0.0036861	0.000534333	0.000176677	2.93582e-06	8.51147e-07	1.18066e-05	5.45749e-15	1.71147e-06	0.00012669
1275	1.83079e-23	7.38306e-05	0.36859	0.000110309	7.55976e-09	0.538864	1.26187e-25	1.01775e-06	0.00807255	1.52061e-06	2.27655e-07	0.0118017	2.05961e-07	0.000983526	1.85264e-07	9.21402e-08	0.00143787	0.0109463	0.00146947	0.000219999	0.0320061	1.384e-07	4.14407e-08	0.0021483	2.82067e-11	0.000321629	0.0229507
1276	5.41947e-07	1.88119e-05	0.478565	1.65831e-05	6.7212e-13	0.446502	3.73536e-09	2.59322e-07	0.0056317	2.28598e-07	3.60729e-09	0.00525439	5.24785e-08	0.00116294	4.72051e-08	1.46e-09	0.00108502	0.0142123	0.00102515	1.6177e-05	0.0265202	2.08062e-08	6.56645e-10	0.000956472	2.50779e-15	1.50932e-05	0.0190169
1277	4.95288e-22	1.04021e-05	0.609535	7.10033e-05	4.60657e-16	0.314223	3.41377e-24	1.43393e-07	0.0141342	9.78779e-07	3.0162e-08	0.00728636	2.90183e-08	0.000376934	2.61023e-08	1.22077e-08	0.000194314	0.0181018	0.00257289	7.92861e-05	0.0186634	8.9085e-08	5.49048e-09	0.00132636	1.71878e-18	4.0873e-05	0.013383
1278	1.16589e-26	4.60176e-11	0.579555	7.2691e-10	1.94571e-24	0.351025	8.03588e-29	6.34352e-13	0.00855824	1.00204e-11	2.51995e-14	0.00518356	1.28373e-13	9.86228e-05	1.15473e-13	1.01992e-14	5.97339e-05	0.0172115	0.00155788	3.91777e-06	0.0208493	9.12025e-13	4.58714e-15	0.000943577	7.25977e-27	2.37292e-06	0.0149505
1279	5.36602e-45	2.47147e-13	0.327974	3.94082e-12	8.78214e-29	0.586939	3.69852e-47	3.40691e-15	0.0046423	5.43241e-14	7.53928e-16	0.00830782	6.8945e-16	5.29971e-05	6.2017e-16	3.05142e-16	9.48431e-05	0.00974008	0.000845052	1.17279e-05	0.0348615	4.94438e-15	1.3724e-16	0.0015123	3.27676e-31	2.09882e-05	0.0249982
1280	1.68054e-39	0.000284603	0.444145	0.00444645	6.42172e-14	0.479561	1.15831e-41	3.92325e-06	0.00372618	6.12943e-05	5.77019e-06	0.00402331	7.93941e-07	4.34149e-05	7.1416e-07	2.3354e-06	4.68769e-05	0.0131901	0.000678287	6.38533e-05	0.0284838	5.57879e-06	1.05036e-06	0.000732374	2.39605e-16	6.8945e-05	0.0204249
1281	1.93572e-07	6.58934e-05	0.287433	0.000894527	3.09386e-17	0.61171	1.33419e-09	9.0834e-07	0.00774118	1.2331e-05	3.1293e-08	0.0164747	1.83819e-07	0.000103802	1.65348e-07	1.26654e-08	0.00022091	0.00853611	0.00140915	3.57606e-06	0.0363328	1.12233e-06	5.69636e-09	0.00299893	1.15437e-19	7.61052e-06	0.0260532
1282	3.1622e-22	0.331619	0.127072	0.149148	6.4475e-08	0.331734	2.17954e-24	0.00457137	0.00198266	0.002056	0.00130168	0.00517594	0.000925099	0.000802455	0.000832139	0.000526836	0.00209489	0.00377375	0.00036091	0.000228496	0.0197035	0.00018713	0.000236948	0.000942191	2.40567e-10	0.000596511	0.0141288
1283	8.1788e-19	5.28638e-08	0.473976	1.21874e-07	6.17595e-17	0.453479	5.63723e-21	7.28727e-10	0.00486524	1.68003e-09	2.09766e-10	0.00465484	1.47471e-10	0.00038415	1.32652e-10	8.48997e-11	0.000367537	0.014076	0.000885633	0.000110578	0.0269346	1.52911e-10	3.81842e-11	0.000847334	2.30435e-19	0.000105796	0.019314
1284	9.65603e-19	1.03131e-07	0.230646	1.56862e-06	2.00323e-12	0.683186	6.65541e-21	1.42165e-09	0.00199988	2.16234e-08	2.70542e-09	0.00592377	2.87698e-10	2.39345e-05	2.58788e-10	1.09498e-09	7.08954e-05	0.00684966	0.000364045	4.55476e-05	0.0405782	1.96809e-09	4.92476e-10	0.00107832	7.47439e-15	0.000134915	0.0290974
1285	6.46766e-15	3.0585e-06	0.891094	4.62436e-05	2.5589e-18	0.0525848	4.45783e-17	4.21614e-08	0.0193166	6.37467e-07	3.06309e-09	0.0011399	8.53213e-09	0.000232561	7.67476e-09	1.23974e-09	1.37238e-05	0.0264635	0.00351625	1.68959e-05	0.0031233	5.802e-08	5.57583e-10	0.000207499	9.54768e-21	9.97054e-07	0.00223963
1286	3.95589e-18	0.00687684	0.118485	0.0989777	5.76041e-15	0.680816	2.72659e-20	9.47971e-05	0.00251015	0.00136441	1.10066e-05	0.0144233	1.91839e-05	3.17469e-05	1.72562e-05	4.45478e-06	0.000182418	0.00351874	0.00045693	3.68604e-06	0.0404374	0.000124183	2.00357e-06	0.00262552	2.1493e-17	2.118e-05	0.0289965
1287	1.6148e-19	0.920562	1.68996e-10	1.74644e-10	1.13178e-25	2.15364e-10	1.113e-21	0.0126899	2.40185e-12	2.40746e-12	0.028317	3.06087e-12	0.00256804	0.0023046	0.00230998	0.0114609	0.00293694	5.01879e-12	4.37216e-13	0.00514263	1.27917e-11	2.19118e-13	0.00515463	5.57179e-13	4.22286e-28	0.00655365	9.17254e-12
1288	2.16094e-34	0.398195	0.328956	0.179091	1.46435e-13	0.0489709	1.48942e-36	0.00548911	0.00773698	0.00246876	0.00250963	0.00115179	0.00111082	0.00313144	0.000999198	0.00101574	0.00046617	0.00976925	0.00140838	0.0014317	0.00290865	0.000224698	0.000456836	0.000209663	5.46371e-16	0.000213134	0.00208571
1289	1.12369e-25	0.00605632	0.0577737	0.0199646	0.902245	0.00547391	7.74505e-28	8.34863e-05	0.00102289	0.000275211	0.000448977	9.69163e-05	1.6895e-05	5.64843e-05	1.51973e-05	0.000181717	5.35175e-06	0.00171575	0.0001862	0.000303765	0.000325126	2.50488e-05	8.17286e-05	1.7642e-05	0.00336642	2.87809e-05	0.000233138
